"","Afghan Restaurant","African Restaurant","Airport","American Restaurant","Animal Shelter","Antique Shop","Aquarium","Arcade","Arepa Restaurant","Argentinian Restaurant","Art Gallery","Art Museum","Arts & Crafts Store","Arts & Entertainment","Asian Restaurant","Athletic & Sport","Australian Restaurant","Automotive Shop","Bagel Shop","Bakery","Bank","Bar","BBQ Joint","Beach","Beer Garden","Bike Rental / Bike Share","Bike Shop","Board Shop","Bookstore","Bowling Alley","Brazilian Restaurant","Breakfast Spot","Brewery","Bridal Shop","Bridge","Building","Burger Joint","Burrito Place","Bus Station","Café","Cajun / Creole Restaurant","Camera Store","Campground","Candy Store","Car Dealership","Car Wash","Caribbean Restaurant","Casino","Castle","Cemetery","Chinese Restaurant","Church","City","Clothing Store","Coffee Shop","College & University","College Academic Building","College Stadium","College Theater","Comedy Club","Community College","Concert Hall","Convenience Store","Convention Center","Cosmetics Shop","Cuban Restaurant","Cupcake Shop","Deli / Bodega","Department Store","Design Studio","Dessert Shop","Dim Sum Restaurant","Diner","Distillery","Donut Shop","Drugstore / Pharmacy","Dumpling Restaurant","Eastern European Restaurant","Electronics Store","Elementary School","Embassy / Consulate","Ethiopian Restaurant","Event Space","Factory","Fair","Falafel Restaurant","Fast Food Restaurant","Ferry","Filipino Restaurant","Financial or Legal Service","Fish & Chips Shop","Flea Market","Flower Shop","Food","Food & Drink Shop","Food Truck","Fraternity House","French Restaurant","Fried Chicken Joint","Funeral Home","Furniture / Home Store","Gaming Cafe","Garden","Garden Center","Gas Station / Garage","Gastropub","General College & University","General Entertainment","General Travel","German Restaurant","Gift Shop","Gluten-free Restaurant","Government Building","Greek Restaurant","Gym / Fitness Center","Harbor / Marina","Hardware Store","High School","Historic Site","History Museum","Hobby Shop","Home (private)","Hot Dog Joint","Hotel","Housing Development","Ice Cream Shop","Indian Restaurant","Internet Cafe","Italian Restaurant","Japanese Restaurant","Jewelry Store","Korean Restaurant","Latin American Restaurant","Laundry Service","Law School","Library","Light Rail","Mac & Cheese Joint","Malaysian Restaurant","Mall","Market","Medical Center","Medical School","Mediterranean Restaurant","Mexican Restaurant","Middle Eastern Restaurant","Middle School","Military Base","Miscellaneous Shop","Mobile Phone Shop","Molecular Gastronomy Restaurant","Moroccan Restaurant","Mosque","Motorcycle Shop","Movie Theater","Moving Target","Museum","Music School","Music Store","Music Venue","Nail Salon","Neighborhood","Newsstand","Nightlife Spot","Nursery School","Office","Other Great Outdoors","Other Nightlife","Outdoors & Recreation","Paper / Office Supplies Store","Park","Parking","Performing Arts Venue","Peruvian Restaurant","Pet Service","Pet Store","Photography Lab","Pizza Place","Planetarium","Playground","Plaza","Pool","Pool Hall","Portuguese Restaurant","Post Office","Professional & Other Places","Public Art","Racetrack","Ramen /  Noodle House","Record Shop","Recycling Facility","Rental Car Location","Residential Building (Apartment / Condo)","Rest Area","Restaurant","River","Road","Salad Place","Salon / Barbershop","Sandwich Place","Scandinavian Restaurant","Scenic Lookout","School","Science Museum","Sculpture Garden","Seafood Restaurant","Shop & Service","Shrine","Ski Area","Smoke Shop","Snack Place","Sorority House","Soup Place","South American Restaurant","Southern / Soul Food Restaurant","Spa / Massage","Spanish Restaurant","Spiritual Center","Sporting Goods Shop","Stadium","Steakhouse","Storage Facility","Student Center","Subway","Sushi Restaurant","Swiss Restaurant","Synagogue","Taco Place","Tanning Salon","Tapas Restaurant","Tattoo Parlor","Taxi","Tea Room","Temple","Thai Restaurant","Theater","Thrift / Vintage Store","Toy / Game Store","Trade School","Train Station","Travel & Transport","Travel Lounge","Turkish Restaurant","University","Vegetarian / Vegan Restaurant","Video Game Store","Video Store","Vietnamese Restaurant","Winery","Wings Joint","Zoo"
"21",0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,76,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"22",0,0,0,1,0,0,0,0,0,0,1,6,0,0,1,0,0,0,12,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,3,0,0,0,0,1,0,0,1,0,0,0,16,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"23",0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,28,1,0,12,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,10,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1,0,0,0,19,0,0,0,0,0,0,19,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,11,20,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,5,13,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,9,7,0,2,0,0,0,0,0,0,0,0,0,0,9,3,0,2,0,0,0,2,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,1,1,1,0,2,0,1,0,35,0,0,0,0,0,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,6,21,0,0,1,73,0,0,0,0,0,0,16,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
"26",0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,2,7,0,0,0,0,0,0,0,0,0,1,0,0,3,2,6,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,1,1,2,0,0,0,0,1,0,0,0,1,2,0,0,0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46,0,0,0,0,1,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"27",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,7,0,0,0,0,0,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,3,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,1,0
"28",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,11,0,0,0,1,1,0,0,0,3,0,2,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,1,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,1,1,0,0,0,0,0,0
"29",0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,10,1,3,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,24,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,33,0,0,1,2,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,12,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,26,2,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,5,1,0,0,0,3,0,2,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,10,0,1,0,0,0,1,0,2,0,0,0,1,0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0
"33",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"34",0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,4,6,4,0,12,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,20,0,0,1,0,0,0,0,1,0,0,11,3,0,1,0,14,0,8,5,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,1,2,0,0,0,4,0,0,1,0,0,0,0,64,0,29,0,0,0,0,0,0,144,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,2,0,0,0,1,3,0,0,0,0,4,1,0,0,1,0,1,4,0,0,0,0,7,0,0,1,1,0,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,8,0,1,0,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,1,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"36",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,2,0,0,0,6,3,2,8,1,0,0,0,1,0,0,0,0,0,0,1,3,0,3,11,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"37",0,0,3,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,3,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,6,0,2,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
"38",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",0,0,3,6,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"40",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,15,0,0,0,0,0,0,0,2,0,0,5,2,0,0,0,0,0,0,9,0,0,3,4,0,0,0,0,0,0,1,0,2,0,0,2,0,0,25,0,0,2,0,0,1,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,0,1,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0
"41",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,7,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,31,0,8,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"42",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,62,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0
"43",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,4,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1,0,2,3,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,7,0,0,0,3,0,0,0,0,2,0,6,0,0,1,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,120,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"44",0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,2,0,0,0,2,0,0,0,1,0,12,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
